label	tweets
neg	بجد نفسي في حد يدخل حياتي يكون تافه كدا و يحكيلي حدوته كل يوم يبقا هلاس بقا 💃💃 مش النكد اللي عايشه عليه في الدي ام…
neg	عايز تضاعف انتاجك و تسلم شغلك في وقت قياسي و بأعلي جودة و تحقق المعادلة الصعبة 🤔 توب ليزر حلتهالك مع ماكينة الليزر…
neg	ماشاء الله على صوته يابختكم فيه 😩 احنا اللي يأذن عندنا هندي 💔
neg	يارب رييحني من كل هالألم اللي جالسه احس فيه :(
neg	#تعديل فعالية فيها حظ شوي 😬 صاحب الرتويت رقم على هالتغريدة له ريال 💰 ! صاحب الرتويت رقم على هالتغري…
neg	عطيت وما خذيت الا ندامه 💔
neg	أنا خلصت الجامعة انتظام والحين تقولي انتساب خيرر 🌚 اختبار الهئية ☹️
neg	لو عاوزين رأيي إياكم من حبي وابعدوا عن قلبي ع رأي فريد الاطرش فكروا تاني لاني مش هتساهل ف حبي وغيرت دي مش بايدي وي…
neg	يحليلك ليش منكد ع عمرك صاحب الفرح والسعادة بدلهم 😬
neg	صح شلون 😩
neg	الله المستعان بس 😪
neg	اه والله فعلا ✋
neg	#الاهلي_الهلال اكتب توقعك لنتيجة لقاء الهلال والاهلي تحت التاق 👇 #تحدي_اسرع_روقان وادخل في سحب قيمة ايفون X على…
neg	أجتمع فيها الداء والدواء 💔
neg	أكيد بسبب الأفاتار يا صبحي 😔
neg	يتي كميلة ، قلوبي فالمستقبل
neg	وفي النهايه تطلع مع امك وخالتك 🙂 لو نايمه ما احسن لي 😐
neg	سفك دم شهيد 💔
neg	وماذا عن الذي ابتلي بحب دون لقاء الم يكفي ألم البعد حتى يذوق ألم الأشتياق 💔
neg	المفروض ما اسوي جذي بس عشان اكمل ستريم لازم استخدم playlist لاني بروح اكمل حياتي اللي نسيتها من نزل الالبوم 😭
neg	جيبولي عود :(
neg	اياك ان تؤذي نفسآ ، حتى ولو لم تكن من البشر 💔 ..
neg	انا عايز اروح ستاربكس 💔
neg	مش قلتي نبوا عطلة من الاجتماعات عشان نرقدوا 😏
neg	, ياس كملوا هيك 😭
neg	#زعيم_تويتر_فولورز_اهلاوي ربنا يريح كل قلب حاسس بحاجات مش قادر يشرحها لحد.. 😢
neg	🔹الرافضي و الإباضي و التنويري و العلماني كلهم حرب على السنة 🔹 📌 تسجيل قيم و نافع يبين فيه بعض ضلالات هذه الفرق //…
neg	#الاتحاد /4/12 - الاتحاد يتوج بطلا للدوري. /4/12 - الاتحاد مهدد بالهبوط. رأيت الدهر مختلفا يدور .. فلا…
neg	بصير مثلك 😣
neg	#الجبيل_البلد #الجبيل_الصناعية #امطار_الشرقيه اصلا ععاادي تداوم والجو ككذا 💔
neg	الحمد واشكر لله 👐
neg	ويحدث أن نشتهي رحيلا حتى من أنفسنا ولا نعلم إلى أين! 💔
neg	يضحك 😭حسته بريئ 😬
neg	بحرنا احسن منكم 😒 شوفيها تغلط على بحرنا
neg	الحاجات ال بتيجي بعد فوات أوانها مبيبقاش ليها معني او بتكون فقدت الشغف بتاعها 😑
neg	📍 - #تذكير_اليوم - 📍 يوم الجمعه اجازه وراحه من.. الرتويت الاجباري.. ٰ والتبادل ودي بين الاعضاء.. من الساعه :0…
neg	أنا لاأهجر أحدا ولڪني إن قسيت أڪون شيئا لايطاق 🥀 احذر👌🏻
neg	❥ ⁽🇾🇪₎┊↷ . . . . . . عجزت : آعديهآا مثل ڪل #مرهۂ ➪ . . . . آليوم وضع آلضيق…
neg	*هذا هو الهلال إذن بكل بساطة : إنتظار هدايا من الحكم أو من الحظ : طرد لاعب الأهلي والتغافل عم طرد البريك اللي يستاه…
neg	صارت عندك ؟ 😐
neg	كن وحيدا,ولا تكن مع شخص يسد بك فراغات يومه. تمثلني 💔 #متهشم
neg	جاهزين ل التحدي الليله ان شاء الله ! 💚💙
neg	الاغنيه ماخذه قلبي حرفيا 😩
neg	🤔 اللهم عجل بخلاصهم ..
neg	الله الله الله على صوتها ،، حرام هذه مهي مشهورة وغيرها اقل منها بكثير ماخذين شهرة مظلومة والله 💔
neg	اللي يتمنى مثلي يسمع آقاله زوران الليلة من هذا المنببر .. يدووس لايگ 💔…
neg	الشخص الذي يحبك لن يقارنك ب الآخرين لأنك ببساطة أجمل البشر في نظره.؟😴❤️ — 💔
neg	ٲليس من العيب ان تحفظ كل الأغاني .. وتكرر نفس السورة في كل صلاة .. 💔
neg	"الله يرد خطاك لدروب خلانك 🥀 لعيون ماتنساك لو طال هجرانك
neg	أصبحت سلوكيات من ضيع ثقافته ليحاول ان يكون ندا لثقافتنا عن طريق الترويج لثقافات اخرى معروفه ومعلومة للكل ، استوقفت…
neg	ما رح اتخلى عنك ❤ حتى لو بدي ازعل واتوجع منك 💔 لانو الزعل معك احلا من الفرح مع غيرك 😍 💙 K 💙
neg	ودونيي الرياض :(
neg	ايه عادي 😒
neg	تدرين وشي المتعه حبيبتي؟نمسك اقرب زاويه وادخل من من تحت العبايه وانزل سروالك بشويش وادخل وجهي بين فخوذك واتنفس دبد…
neg	مش عارفة! عالأغلب الأجانب straight to the point أكتر منا بس برضه مش أكيد إنك بتعجبها! أما موضوع الصاحب…
neg	#تمني_الليله ' شوفتك وحبة خشمك يااغلامن فقدابوي 💔
neg	#وش_تعلمت_من_الدنياء أن افارق الشيء الذي لايعطيني قيمتي حتى لو كانت روحي متعلقة به 💔
neg	اذكروها هالخلفه الله يعقل ع راعيها لقيتها اليوم ✋ +966543772251
neg	عقلي ما عنده وين يتباعد 😏
neg	#الوتر_جنة_القلوب سبحانك آللهم و بحمدك أشهد أن لآ إله إلآ أنت أستغفرك و أتوب إليك #كفاره_المجلس 💭✨ .…
neg	سلامتك من الحزن 💔
neg	! كبرنا فلم نجد مثاليات الاولين ..! فلا الجار قبل الدار .. ولا الصديق وقت الضيق ..ولا الاقربون اولى بالمعروف..…
neg	ورد اليوم من (الذكريات) الجزء الأول | (ص١٣-ص٢٦) المقدمة الحلقة (١): ذكريات لا مذكرات.
neg	اوباا افهم من كلامك ان الصناديق التي اتت بالسيسي مزورة لكونك استثنيت اسرائيل 😏
neg	صورة اليوم : مشهد مؤثر لمتظاهر على ركبتيه و يديه خلف رأسه للتعبير على السلمية ، و قد تلقى مقذوفا في صدره 😢
neg	اليوم اليوفي ضد سبال والعصر بعد 💔
neg	معايا زهايمر لدرجة بنسى انا بصمت دخول او خروج 😭
neg	اجحد وجع كبدي اذا مر طاريك قدني اذا مر طاريك غطيت كبدي :(
neg	والله الثلاثة اتفه من بعض العروس كريهة شو يعني لو الام ركبت و العريس دراما حبتين طلقها عشي تافه و الام نشبة و لزقة…
neg	#سیل_خوزستان أطفال قرية الحلاف بابا احتياج به لباس ودمپاي دارن أين بچه ها گناهشون چيه ؟؟ 💔💔😭نگاه كن روحاني دلت خ…
neg	لا تعودني على الصده تراني من تعمدني بنسيانه ، نسيته 💔
neg	رباه لا تحرمني رؤيته في جنتك ف قلبي يتمزق شوقآ وألمآ وفراقآ وحنينآ له 💔 #أبي
neg	محتاج اتطمن مش عارف 😥
neg	جآاري آلگتآابة ٰ.. روحا تشبعت بك عشقا ،، كيف لها ان تحيا بعيدة عنك ؟! 😪
neg	انزين عادي انا احب الدراسه 😢
neg	افا يعلم. لا مايصير كذا 😨 جاي انا 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️
neg	لا يوجد دين يحفظ حقوق الإنسان وكرامته مثل الإسلام ، لو أن مسلم قتل غير مسلم معاهد أيا كان دينه هذا الشخص ف…
neg	ويسعدك يارب 😭
neg	في هذا الزمن العجيب: لا شيء يستحق الإنتظار سوى الراتب والإجازات 🌚
neg	😂😂 احاا 💔
neg	ما ده من عيوب الكليات برع المحافظة برده 😐
neg	وضعية النوم الأمثل لكل حالة صحية تمر بها 😴 تعرف عليها في هذا الفيديو #مايطلبه_المنحرفون
neg	دم الشهيد غالي وربنا موجود (قال سبحانه وتعالى في محكم تنزيله(وإذ يمكر بك الذين كفروا ليثبتوك…
neg	وردية الصباح الليلة تعبانة 🙁
neg	#الهلال_الاهلي ابد حسين لم يخطي ولم يسيء لاحد بهذه اللقطه👇🏻 حسين يشرح لقوميز تاريخ الاهلي 🐸
neg	شو هالقلب اللي كلمه بتكسره 💔 وكلمه بتجبره 💙
neg	#الزمن_الجميل هو زمن #ذكريات_حي_الملز كل ذكرياتي الجميله هناك ❤️ وكان ورد الجوري والفل في حديقة بيتنا 💔 وكنت من ال…
neg	حين أشتاق اليگ ~ تتغير ملامحي ويتعب قلبي 💔 ثم آقسو ع الجميع دون ذنب لهم.!
neg	لو استاعطت المكلا اخراج ربع لطردت القاعده 😏
neg	-نفسي أقابل شخص يخاف يخسرني مهما حصل . =قابلت الشخص ده خليته يكره اليوم اللي قابلني فيه وخسرني برضه 🌚 . -إني أسف .
neg	دنا و تيزر بوي وذ لوف الاثنين 🌚
neg	اخر من ينتقد كاريلو أنت لك عين أصلن انت المفروض ماتصرح بعد كل مباراه الله يجعل با أقالتك ويعدي المباري…
neg	/4/12 - الاتحاد يتوج بطلا للدوري. /4/12 - الاتحاد مهدد بالهبوط. رأيت الدهر مختلفا يدور .. فلا حزنا يدو…
neg	ظهور نشو شرق ام الغيران جنوب مهدالذهب 🤔
neg	انا اتاكدت ان اي حاجة برا بوابة العريش ف دي حياة بجد انما هنا بنمشي حالنا ع ما نموت 💔
neg	لا تكبر صغير ولا تصغر كبير وانتبه والمعادن ميز افروقها وأنزل الناس منزلها وخلك بصير وأعط كل الخلايق صافي حقوق…
neg	تكفين خلاص 😭
neg	الله يرزقنا الحرية عاجلا غير آجل 💔
neg	نظرية جميلة هذا اذا وجدت شيء جميل احيانا لأنجد شئ ولكن نرجوا من الصبر والحلم على كل الجوانب السيئة بنصر الله 😓
neg	ذكرى نيسان الأليمة كان سببها نظام التمييز الطائفي الذي للأسف ما زال يحكم لبنان ويحضر ل نيسان جديد
neg	الحين اغنية ( طيب و مثل النسيم و قضى عمري) روتين ثابت وممل 😏
neg	ع الاقل فرند وطقه ايادي انا شطحت 😭
neg	" روحي ما تهنى بفراقك چني بغربة 💔 .. "
